position,CM
minutes,89
passes_completed,27
passes,42
dribbles_completed,4
dribbles,6
passes_completed_short,6
passes_short,8
passes_completed_medium,9
passes_medium,12
passes_completed_long,11
passes_long,19
passes_total_distance,744
passes_free_kicks,2
through_balls,0
passes_pressure,3
passes_switches,6
crosses,4
corner_kicks,4
passes_intercepted,1
passes_blocked,2
dispossessed,0
goals,0
assists,1
pens_made,0
pens_att,0
shots_total,5
shots_on_target,4
sca,9
gca,1
xg,0.2
crosses_into_penalty_area,1
passes_into_final_third,4
passes_into_penalty_area,3
progressive_passes,6
carry_progressive_distance,90
assisted_shots,4
fouled,2
pens_won,0
tackles,3
interceptions,0
blocks,1
tackles_won,3
dribble_tackles,0
dribbles_vs,1
pressures,34
pressure_regains,12
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,9
pens_conceded,0
fouls,3
cards_yellow_red,1
