position,RM
minutes,1435.0
passes_completed,391.0
passes,597.0
dribbles_completed,49.0
dribbles,92.0
passes_completed_short,162.0
passes_short,208.0
passes_completed_medium,163.0
passes_medium,225.0
passes_completed_long,56.0
passes_long,122.0
passes_total_distance,7689.0
passes_free_kicks,25.0
through_balls,3.0
passes_pressure,104.0
passes_switches,38.0
crosses,38.0
corner_kicks,42.0
passes_intercepted,22.0
passes_blocked,30.0
dispossessed,37.0
goals,5.0
assists,3.0
pens_made,1.0
pens_att,1.0
shots_total,36.0
shots_on_target,14.0
sca,79.0
gca,5.0
xg,5.9
crosses_into_penalty_area,6.0
passes_into_final_third,31.0
passes_into_penalty_area,24.0
progressive_passes,80.0
carry_progressive_distance,2865.0
assisted_shots,35.0
fouled,28.0
pens_won,0.0
tackles,26.0
interceptions,11.0
blocks,29.0
tackles_won,19.0
dribble_tackles,6.0
dribbles_vs,33.0
pressures,329.0
pressure_regains,88.0
clearances,13.0
errors,0.0
aerials_won,15.0
aerials_lost,16.0
ball_recoveries,122.0
pens_conceded,0.0
fouls,17.0
cards_yellow_red,0.0
