position,RB
minutes,1389.0
passes_completed,899.0
passes,1050.0
dribbles_completed,20.0
dribbles,32.0
passes_completed_short,406.0
passes_short,439.0
passes_completed_medium,429.0
passes_medium,459.0
passes_completed_long,60.0
passes_long,126.0
passes_total_distance,15666.0
passes_free_kicks,23.0
through_balls,2.0
passes_pressure,104.0
passes_switches,8.0
crosses,21.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,22.0
dispossessed,8.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,1.0
sca,19.0
gca,2.0
xg,0.1
crosses_into_penalty_area,5.0
passes_into_final_third,73.0
passes_into_penalty_area,9.0
progressive_passes,74.0
carry_progressive_distance,2339.0
assisted_shots,7.0
fouled,9.0
pens_won,0.0
tackles,37.0
interceptions,18.0
blocks,26.0
tackles_won,23.0
dribble_tackles,11.0
dribbles_vs,27.0
pressures,160.0
pressure_regains,42.0
clearances,38.0
errors,1.0
aerials_won,12.0
aerials_lost,19.0
ball_recoveries,149.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,1.0
