position,LM
minutes,440.0
passes_completed,136.0
passes,176.0
dribbles_completed,20.0
dribbles,26.0
passes_completed_short,72.0
passes_short,78.0
passes_completed_medium,42.0
passes_medium,50.0
passes_completed_long,17.0
passes_long,34.0
passes_total_distance,2310.0
passes_free_kicks,14.0
through_balls,0.0
passes_pressure,43.0
passes_switches,10.0
crosses,5.0
corner_kicks,12.0
passes_intercepted,4.0
passes_blocked,11.0
dispossessed,14.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,8.0
sca,17.0
gca,0.0
xg,1.6
crosses_into_penalty_area,2.0
passes_into_final_third,8.0
passes_into_penalty_area,5.0
progressive_passes,15.0
carry_progressive_distance,880.0
assisted_shots,12.0
fouled,5.0
pens_won,0.0
tackles,13.0
interceptions,3.0
blocks,11.0
tackles_won,7.0
dribble_tackles,2.0
dribbles_vs,11.0
pressures,93.0
pressure_regains,31.0
clearances,4.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,39.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
