position,CM
minutes,1772.0
passes_completed,1122.0
passes,1343.0
dribbles_completed,11.0
dribbles,19.0
passes_completed_short,428.0
passes_short,475.0
passes_completed_medium,507.0
passes_medium,545.0
passes_completed_long,178.0
passes_long,293.0
passes_total_distance,22657.0
passes_free_kicks,68.0
through_balls,0.0
passes_pressure,250.0
passes_switches,83.0
crosses,24.0
corner_kicks,80.0
passes_intercepted,26.0
passes_blocked,23.0
dispossessed,22.0
goals,7.0
assists,3.0
pens_made,5.0
pens_att,5.0
shots_total,53.0
shots_on_target,15.0
sca,68.0
gca,10.0
xg,6.5
crosses_into_penalty_area,2.0
passes_into_final_third,103.0
passes_into_penalty_area,8.0
progressive_passes,109.0
carry_progressive_distance,2842.0
assisted_shots,35.0
fouled,32.0
pens_won,0.0
tackles,22.0
interceptions,16.0
blocks,14.0
tackles_won,16.0
dribble_tackles,7.0
dribbles_vs,34.0
pressures,336.0
pressure_regains,92.0
clearances,15.0
errors,0.0
aerials_won,11.0
aerials_lost,9.0
ball_recoveries,155.0
pens_conceded,1.0
fouls,13.0
cards_yellow_red,1.0
