position,RW
minutes,81
passes_completed,14
passes,19
dribbles_completed,5
dribbles,7
passes_completed_short,4
passes_short,6
passes_completed_medium,8
passes_medium,10
passes_completed_long,2
passes_long,2
passes_total_distance,307
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,4
shots_on_target,0
sca,2
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,186
assisted_shots,0
fouled,4
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,2
pressures,13
pressure_regains,0
clearances,1
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,2
pens_conceded,0
fouls,1
cards_yellow_red,0
