position,RW
minutes,998.0
passes_completed,153.0
passes,231.0
dribbles_completed,20.0
dribbles,40.0
passes_completed_short,93.0
passes_short,119.0
passes_completed_medium,48.0
passes_medium,69.0
passes_completed_long,7.0
passes_long,22.0
passes_total_distance,2240.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,73.0
passes_switches,4.0
crosses,16.0
corner_kicks,1.0
passes_intercepted,4.0
passes_blocked,21.0
dispossessed,26.0
goals,6.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,31.0
shots_on_target,11.0
sca,26.0
gca,2.0
xg,3.5
crosses_into_penalty_area,2.0
passes_into_final_third,11.0
passes_into_penalty_area,6.0
progressive_passes,12.0
carry_progressive_distance,1121.0
assisted_shots,11.0
fouled,15.0
pens_won,0.0
tackles,24.0
interceptions,2.0
blocks,15.0
tackles_won,15.0
dribble_tackles,6.0
dribbles_vs,16.0
pressures,223.0
pressure_regains,55.0
clearances,10.0
errors,0.0
aerials_won,14.0
aerials_lost,30.0
ball_recoveries,66.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
