position,WB
minutes,632.0
passes_completed,260.0
passes,343.0
dribbles_completed,7.0
dribbles,13.0
passes_completed_short,121.0
passes_short,140.0
passes_completed_medium,100.0
passes_medium,126.0
passes_completed_long,33.0
passes_long,59.0
passes_total_distance,4742.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,59.0
passes_switches,12.0
crosses,8.0
corner_kicks,1.0
passes_intercepted,5.0
passes_blocked,16.0
dispossessed,9.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,7.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,22.0
passes_into_penalty_area,7.0
progressive_passes,37.0
carry_progressive_distance,627.0
assisted_shots,3.0
fouled,2.0
pens_won,0.0
tackles,19.0
interceptions,5.0
blocks,9.0
tackles_won,11.0
dribble_tackles,9.0
dribbles_vs,20.0
pressures,114.0
pressure_regains,37.0
clearances,10.0
errors,0.0
aerials_won,6.0
aerials_lost,17.0
ball_recoveries,57.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
