position,RM
minutes,849.0
passes_completed,242.0
passes,391.0
dribbles_completed,7.0
dribbles,18.0
passes_completed_short,122.0
passes_short,159.0
passes_completed_medium,98.0
passes_medium,139.0
passes_completed_long,16.0
passes_long,61.0
passes_total_distance,4083.0
passes_free_kicks,2.0
through_balls,2.0
passes_pressure,72.0
passes_switches,8.0
crosses,42.0
corner_kicks,3.0
passes_intercepted,14.0
passes_blocked,26.0
dispossessed,10.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,28.0
gca,4.0
xg,0.1
crosses_into_penalty_area,4.0
passes_into_final_third,15.0
passes_into_penalty_area,8.0
progressive_passes,38.0
carry_progressive_distance,1532.0
assisted_shots,14.0
fouled,6.0
pens_won,0.0
tackles,20.0
interceptions,5.0
blocks,19.0
tackles_won,16.0
dribble_tackles,5.0
dribbles_vs,23.0
pressures,194.0
pressure_regains,69.0
clearances,12.0
errors,0.0
aerials_won,7.0
aerials_lost,12.0
ball_recoveries,83.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
