position,FW
minutes,1060.0
passes_completed,310.0
passes,430.0
dribbles_completed,11.0
dribbles,25.0
passes_completed_short,173.0
passes_short,207.0
passes_completed_medium,104.0
passes_medium,140.0
passes_completed_long,26.0
passes_long,54.0
passes_total_distance,5005.0
passes_free_kicks,1.0
through_balls,12.0
passes_pressure,102.0
passes_switches,7.0
crosses,20.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,25.0
dispossessed,22.0
goals,8.0
assists,7.0
pens_made,1.0
pens_att,1.0
shots_total,39.0
shots_on_target,15.0
sca,48.0
gca,11.0
xg,8.0
crosses_into_penalty_area,5.0
passes_into_final_third,37.0
passes_into_penalty_area,23.0
progressive_passes,60.0
carry_progressive_distance,884.0
assisted_shots,28.0
fouled,13.0
pens_won,0.0
tackles,7.0
interceptions,2.0
blocks,7.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,9.0
pressures,169.0
pressure_regains,42.0
clearances,7.0
errors,0.0
aerials_won,34.0
aerials_lost,36.0
ball_recoveries,58.0
pens_conceded,0.0
fouls,30.0
cards_yellow_red,0.0
