position,DM
minutes,1206.0
passes_completed,621.0
passes,728.0
dribbles_completed,12.0
dribbles,19.0
passes_completed_short,210.0
passes_short,240.0
passes_completed_medium,302.0
passes_medium,335.0
passes_completed_long,98.0
passes_long,123.0
passes_total_distance,12630.0
passes_free_kicks,11.0
through_balls,0.0
passes_pressure,160.0
passes_switches,18.0
crosses,7.0
corner_kicks,1.0
passes_intercepted,10.0
passes_blocked,15.0
dispossessed,9.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,7.0
sca,20.0
gca,1.0
xg,0.7000000000000001
crosses_into_penalty_area,4.0
passes_into_final_third,47.0
passes_into_penalty_area,5.0
progressive_passes,46.0
carry_progressive_distance,1782.0
assisted_shots,9.0
fouled,11.0
pens_won,0.0
tackles,45.0
interceptions,13.0
blocks,25.0
tackles_won,26.0
dribble_tackles,10.0
dribbles_vs,39.0
pressures,318.0
pressure_regains,107.0
clearances,34.0
errors,0.0
aerials_won,32.0
aerials_lost,25.0
ball_recoveries,164.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
