position,CB
minutes,2139.0
passes_completed,1130.0
passes,1280.0
dribbles_completed,14.0
dribbles,22.0
passes_completed_short,427.0
passes_short,451.0
passes_completed_medium,504.0
passes_medium,550.0
passes_completed_long,183.0
passes_long,254.0
passes_total_distance,23096.0
passes_free_kicks,51.0
through_balls,2.0
passes_pressure,197.0
passes_switches,38.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,14.0
passes_blocked,9.0
dispossessed,13.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,3.0
sca,21.0
gca,5.0
xg,0.6
crosses_into_penalty_area,0.0
passes_into_final_third,78.0
passes_into_penalty_area,5.0
progressive_passes,68.0
carry_progressive_distance,2899.0
assisted_shots,7.0
fouled,30.0
pens_won,0.0
tackles,76.0
interceptions,15.0
blocks,41.0
tackles_won,53.0
dribble_tackles,28.0
dribbles_vs,69.0
pressures,355.0
pressure_regains,127.0
clearances,95.0
errors,0.0
aerials_won,57.0
aerials_lost,42.0
ball_recoveries,251.0
pens_conceded,1.0
fouls,23.0
cards_yellow_red,0.0
