position,LW
minutes,360.0
passes_completed,91.0
passes,130.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,51.0
passes_short,60.0
passes_completed_medium,37.0
passes_medium,49.0
passes_completed_long,1.0
passes_long,10.0
passes_total_distance,1303.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,30.0
passes_switches,1.0
crosses,9.0
corner_kicks,1.0
passes_intercepted,2.0
passes_blocked,9.0
dispossessed,5.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,4.0
sca,9.0
gca,3.0
xg,1.3
crosses_into_penalty_area,0.0
passes_into_final_third,6.0
passes_into_penalty_area,2.0
progressive_passes,11.0
carry_progressive_distance,320.0
assisted_shots,1.0
fouled,5.0
pens_won,0.0
tackles,5.0
interceptions,0.0
blocks,2.0
tackles_won,5.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,54.0
pressure_regains,19.0
clearances,4.0
errors,0.0
aerials_won,15.0
aerials_lost,12.0
ball_recoveries,21.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
