position,LB
minutes,1260.0
passes_completed,540.0
passes,672.0
dribbles_completed,19.0
dribbles,34.0
passes_completed_short,273.0
passes_short,304.0
passes_completed_medium,201.0
passes_medium,234.0
passes_completed_long,57.0
passes_long,105.0
passes_total_distance,9334.0
passes_free_kicks,10.0
through_balls,0.0
passes_pressure,116.0
passes_switches,12.0
crosses,38.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,23.0
dispossessed,12.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,17.0
gca,0.0
xg,0.1
crosses_into_penalty_area,6.0
passes_into_final_third,41.0
passes_into_penalty_area,12.0
progressive_passes,46.0
carry_progressive_distance,2441.0
assisted_shots,9.0
fouled,17.0
pens_won,0.0
tackles,33.0
interceptions,17.0
blocks,18.0
tackles_won,20.0
dribble_tackles,10.0
dribbles_vs,25.0
pressures,179.0
pressure_regains,57.0
clearances,40.0
errors,0.0
aerials_won,14.0
aerials_lost,6.0
ball_recoveries,102.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
