position,LM
minutes,90
passes_completed,21
passes,36
dribbles_completed,1
dribbles,2
passes_completed_short,3
passes_short,6
passes_completed_medium,7
passes_medium,9
passes_completed_long,10
passes_long,20
passes_total_distance,624
passes_free_kicks,5
through_balls,1
passes_pressure,3
passes_switches,4
crosses,2
corner_kicks,10
passes_intercepted,2
passes_blocked,2
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,7
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,2
progressive_passes,2
carry_progressive_distance,149
assisted_shots,7
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,3
pressure_regains,0
clearances,0
errors,0
aerials_won,0
aerials_lost,3
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
