position,RB
minutes,450.0
passes_completed,165.0
passes,230.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,78.0
passes_short,85.0
passes_completed_medium,69.0
passes_medium,91.0
passes_completed_long,17.0
passes_long,43.0
passes_total_distance,2812.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,27.0
passes_switches,3.0
crosses,13.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,10.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,2.0
gca,0.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,9.0
passes_into_penalty_area,2.0
progressive_passes,11.0
carry_progressive_distance,322.0
assisted_shots,2.0
fouled,1.0
pens_won,0.0
tackles,10.0
interceptions,2.0
blocks,6.0
tackles_won,4.0
dribble_tackles,5.0
dribbles_vs,12.0
pressures,51.0
pressure_regains,11.0
clearances,9.0
errors,0.0
aerials_won,3.0
aerials_lost,3.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
