position,CM
minutes,655.0
passes_completed,300.0
passes,358.0
dribbles_completed,9.0
dribbles,12.0
passes_completed_short,101.0
passes_short,122.0
passes_completed_medium,154.0
passes_medium,176.0
passes_completed_long,39.0
passes_long,50.0
passes_total_distance,5947.0
passes_free_kicks,20.0
through_balls,1.0
passes_pressure,77.0
passes_switches,7.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,5.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,14.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,27.0
passes_into_penalty_area,7.0
progressive_passes,29.0
carry_progressive_distance,776.0
assisted_shots,4.0
fouled,22.0
pens_won,0.0
tackles,22.0
interceptions,7.0
blocks,9.0
tackles_won,13.0
dribble_tackles,10.0
dribbles_vs,26.0
pressures,145.0
pressure_regains,51.0
clearances,29.0
errors,1.0
aerials_won,7.0
aerials_lost,14.0
ball_recoveries,96.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,1.0
