position,FW
minutes,899.0
passes_completed,118.0
passes,161.0
dribbles_completed,8.0
dribbles,11.0
passes_completed_short,68.0
passes_short,78.0
passes_completed_medium,39.0
passes_medium,64.0
passes_completed_long,7.0
passes_long,10.0
passes_total_distance,1765.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,62.0
passes_switches,2.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,3.0
dispossessed,14.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,1.0
shots_total,29.0
shots_on_target,9.0
sca,17.0
gca,3.0
xg,3.5
crosses_into_penalty_area,1.0
passes_into_final_third,4.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,375.0
assisted_shots,6.0
fouled,11.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,6.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,6.0
pressures,134.0
pressure_regains,27.0
clearances,9.0
errors,0.0
aerials_won,31.0
aerials_lost,37.0
ball_recoveries,50.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
