position,LW
minutes,1149.0
passes_completed,224.0
passes,357.0
dribbles_completed,19.0
dribbles,41.0
passes_completed_short,88.0
passes_short,127.0
passes_completed_medium,84.0
passes_medium,113.0
passes_completed_long,42.0
passes_long,93.0
passes_total_distance,4577.0
passes_free_kicks,15.0
through_balls,1.0
passes_pressure,100.0
passes_switches,30.0
crosses,22.0
corner_kicks,36.0
passes_intercepted,9.0
passes_blocked,18.0
dispossessed,36.0
goals,3.0
assists,2.0
pens_made,1.0
pens_att,1.0
shots_total,45.0
shots_on_target,8.0
sca,35.0
gca,5.0
xg,3.8000000000000003
crosses_into_penalty_area,2.0
passes_into_final_third,25.0
passes_into_penalty_area,7.0
progressive_passes,29.0
carry_progressive_distance,1602.0
assisted_shots,18.0
fouled,19.0
pens_won,0.0
tackles,18.0
interceptions,4.0
blocks,13.0
tackles_won,11.0
dribble_tackles,4.0
dribbles_vs,23.0
pressures,250.0
pressure_regains,63.0
clearances,1.0
errors,0.0
aerials_won,7.0
aerials_lost,15.0
ball_recoveries,51.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
