position,LM
minutes,482.0
passes_completed,89.0
passes,136.0
dribbles_completed,3.0
dribbles,9.0
passes_completed_short,48.0
passes_short,66.0
passes_completed_medium,31.0
passes_medium,43.0
passes_completed_long,7.0
passes_long,16.0
passes_total_distance,1422.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,29.0
passes_switches,4.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,6.0
dispossessed,13.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,4.0
sca,12.0
gca,0.0
xg,0.4
crosses_into_penalty_area,1.0
passes_into_final_third,7.0
passes_into_penalty_area,2.0
progressive_passes,13.0
carry_progressive_distance,804.0
assisted_shots,5.0
fouled,7.0
pens_won,0.0
tackles,8.0
interceptions,4.0
blocks,9.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,9.0
pressures,91.0
pressure_regains,32.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,3.0
ball_recoveries,37.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
