position,LW
minutes,829.0
passes_completed,193.0
passes,267.0
dribbles_completed,13.0
dribbles,25.0
passes_completed_short,108.0
passes_short,133.0
passes_completed_medium,64.0
passes_medium,87.0
passes_completed_long,10.0
passes_long,27.0
passes_total_distance,2811.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,56.0
passes_switches,7.0
crosses,15.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,9.0
dispossessed,28.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,39.0
shots_on_target,13.0
sca,28.0
gca,3.0
xg,2.4
crosses_into_penalty_area,3.0
passes_into_final_third,6.0
passes_into_penalty_area,4.0
progressive_passes,15.0
carry_progressive_distance,1382.0
assisted_shots,11.0
fouled,28.0
pens_won,0.0
tackles,7.0
interceptions,1.0
blocks,14.0
tackles_won,5.0
dribble_tackles,3.0
dribbles_vs,13.0
pressures,131.0
pressure_regains,38.0
clearances,4.0
errors,0.0
aerials_won,8.0
aerials_lost,18.0
ball_recoveries,65.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
