position,CM
minutes,1233.0
passes_completed,461.0
passes,583.0
dribbles_completed,9.0
dribbles,13.0
passes_completed_short,186.0
passes_short,207.0
passes_completed_medium,191.0
passes_medium,244.0
passes_completed_long,71.0
passes_long,104.0
passes_total_distance,8959.0
passes_free_kicks,14.0
through_balls,2.0
passes_pressure,124.0
passes_switches,21.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,19.0
passes_blocked,12.0
dispossessed,15.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,2.0
sca,25.0
gca,2.0
xg,0.2
crosses_into_penalty_area,1.0
passes_into_final_third,53.0
passes_into_penalty_area,8.0
progressive_passes,65.0
carry_progressive_distance,1398.0
assisted_shots,8.0
fouled,23.0
pens_won,1.0
tackles,36.0
interceptions,16.0
blocks,29.0
tackles_won,24.0
dribble_tackles,9.0
dribbles_vs,30.0
pressures,234.0
pressure_regains,68.0
clearances,22.0
errors,1.0
aerials_won,13.0
aerials_lost,7.0
ball_recoveries,141.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
