position,CM
minutes,1950.0
passes_completed,936.0
passes,1161.0
dribbles_completed,20.0
dribbles,27.0
passes_completed_short,384.0
passes_short,447.0
passes_completed_medium,397.0
passes_medium,471.0
passes_completed_long,128.0
passes_long,197.0
passes_total_distance,17535.0
passes_free_kicks,21.0
through_balls,0.0
passes_pressure,187.0
passes_switches,30.0
crosses,19.0
corner_kicks,2.0
passes_intercepted,25.0
passes_blocked,25.0
dispossessed,20.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,9.0
sca,32.0
gca,3.0
xg,1.2999999999999998
crosses_into_penalty_area,3.0
passes_into_final_third,116.0
passes_into_penalty_area,15.0
progressive_passes,107.0
carry_progressive_distance,2403.0
assisted_shots,13.0
fouled,24.0
pens_won,0.0
tackles,58.0
interceptions,33.0
blocks,39.0
tackles_won,43.0
dribble_tackles,14.0
dribbles_vs,54.0
pressures,449.0
pressure_regains,130.0
clearances,19.0
errors,0.0
aerials_won,22.0
aerials_lost,24.0
ball_recoveries,219.0
pens_conceded,0.0
fouls,40.0
cards_yellow_red,1.0
