position,CM
minutes,1199.0
passes_completed,318.0
passes,468.0
dribbles_completed,9.0
dribbles,15.0
passes_completed_short,154.0
passes_short,200.0
passes_completed_medium,110.0
passes_medium,152.0
passes_completed_long,34.0
passes_long,77.0
passes_total_distance,5247.0
passes_free_kicks,8.0
through_balls,2.0
passes_pressure,89.0
passes_switches,12.0
crosses,20.0
corner_kicks,13.0
passes_intercepted,13.0
passes_blocked,16.0
dispossessed,17.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,3.0
sca,18.0
gca,1.0
xg,0.6000000000000001
crosses_into_penalty_area,2.0
passes_into_final_third,34.0
passes_into_penalty_area,4.0
progressive_passes,30.0
carry_progressive_distance,973.0
assisted_shots,8.0
fouled,9.0
pens_won,0.0
tackles,27.0
interceptions,8.0
blocks,22.0
tackles_won,18.0
dribble_tackles,5.0
dribbles_vs,24.0
pressures,312.0
pressure_regains,65.0
clearances,20.0
errors,0.0
aerials_won,21.0
aerials_lost,14.0
ball_recoveries,125.0
pens_conceded,0.0
fouls,29.0
cards_yellow_red,0.0
