position,LB
minutes,90
passes_completed,34
passes,45
dribbles_completed,2
dribbles,2
passes_completed_short,13
passes_short,13
passes_completed_medium,18
passes_medium,21
passes_completed_long,3
passes_long,9
passes_total_distance,639
passes_free_kicks,1
through_balls,0
passes_pressure,1
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,2
gca,1
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,4
passes_into_penalty_area,1
progressive_passes,3
carry_progressive_distance,178
assisted_shots,0
fouled,0
pens_won,0
tackles,2
interceptions,7
blocks,1
tackles_won,1
dribble_tackles,0
dribbles_vs,2
pressures,12
pressure_regains,1
clearances,4
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,6
pens_conceded,0
fouls,2
cards_yellow_red,0
