position,LB
minutes,1493.0
passes_completed,481.0
passes,780.0
dribbles_completed,27.0
dribbles,46.0
passes_completed_short,196.0
passes_short,248.0
passes_completed_medium,221.0
passes_medium,301.0
passes_completed_long,57.0
passes_long,174.0
passes_total_distance,9225.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,118.0
passes_switches,31.0
crosses,55.0
corner_kicks,1.0
passes_intercepted,36.0
passes_blocked,51.0
dispossessed,22.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,1.0
sca,30.0
gca,0.0
xg,0.5
crosses_into_penalty_area,7.0
passes_into_final_third,50.0
passes_into_penalty_area,15.0
progressive_passes,63.0
carry_progressive_distance,3238.0
assisted_shots,10.0
fouled,23.0
pens_won,0.0
tackles,57.0
interceptions,24.0
blocks,37.0
tackles_won,31.0
dribble_tackles,26.0
dribbles_vs,57.0
pressures,290.0
pressure_regains,101.0
clearances,33.0
errors,2.0
aerials_won,11.0
aerials_lost,4.0
ball_recoveries,193.0
pens_conceded,0.0
fouls,37.0
cards_yellow_red,0.0
