position,CM
minutes,273.0
passes_completed,140.0
passes,173.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,69.0
passes_short,78.0
passes_completed_medium,55.0
passes_medium,61.0
passes_completed_long,14.0
passes_long,27.0
passes_total_distance,2382.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,23.0
passes_switches,8.0
crosses,6.0
corner_kicks,9.0
passes_intercepted,8.0
passes_blocked,3.0
dispossessed,3.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,3.0
sca,4.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,11.0
passes_into_penalty_area,4.0
progressive_passes,11.0
carry_progressive_distance,413.0
assisted_shots,1.0
fouled,7.0
pens_won,0.0
tackles,4.0
interceptions,4.0
blocks,3.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,67.0
pressure_regains,21.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,22.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
