position,LB,CB
minutes,1353.0
passes_completed,434.0
passes,601.0
dribbles_completed,6.0
dribbles,14.0
passes_completed_short,181.0
passes_short,212.0
passes_completed_medium,191.0
passes_medium,253.0
passes_completed_long,57.0
passes_long,124.0
passes_total_distance,8124.0
passes_free_kicks,12.0
through_balls,1.0
passes_pressure,92.0
passes_switches,11.0
crosses,14.0
corner_kicks,1.0
passes_intercepted,16.0
passes_blocked,7.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,17.0
gca,1.0
xg,0.2
crosses_into_penalty_area,3.0
passes_into_final_third,32.0
passes_into_penalty_area,6.0
progressive_passes,33.0
carry_progressive_distance,889.0
assisted_shots,5.0
fouled,5.0
pens_won,0.0
tackles,34.0
interceptions,18.0
blocks,36.0
tackles_won,14.0
dribble_tackles,11.0
dribbles_vs,20.0
pressures,157.0
pressure_regains,45.0
clearances,42.0
errors,1.0
aerials_won,15.0
aerials_lost,4.0
ball_recoveries,164.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
