position,LW
minutes,244.0
passes_completed,95.0
passes,106.0
dribbles_completed,11.0
dribbles,18.0
passes_completed_short,50.0
passes_short,53.0
passes_completed_medium,37.0
passes_medium,41.0
passes_completed_long,6.0
passes_long,9.0
passes_total_distance,1480.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,19.0
passes_switches,4.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,1.0
dispossessed,10.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,0.0
gca,0.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,4.0
passes_into_penalty_area,2.0
progressive_passes,6.0
carry_progressive_distance,604.0
assisted_shots,0.0
fouled,4.0
pens_won,0.0
tackles,3.0
interceptions,2.0
blocks,2.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,45.0
pressure_regains,10.0
clearances,2.0
errors,0.0
aerials_won,3.0
aerials_lost,3.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
