position,AM
minutes,270.0
passes_completed,147.0
passes,195.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,72.0
passes_short,79.0
passes_completed_medium,54.0
passes_medium,70.0
passes_completed_long,18.0
passes_long,40.0
passes_total_distance,2763.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,53.0
passes_switches,10.0
crosses,5.0
corner_kicks,8.0
passes_intercepted,7.0
passes_blocked,4.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,2.0
sca,15.0
gca,1.0
xg,0.5
crosses_into_penalty_area,1.0
passes_into_final_third,14.0
passes_into_penalty_area,4.0
progressive_passes,15.0
carry_progressive_distance,246.0
assisted_shots,7.0
fouled,2.0
pens_won,0.0
tackles,1.0
interceptions,2.0
blocks,0.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,34.0
pressure_regains,5.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,11.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
