position,LM
minutes,313.0
passes_completed,64.0
passes,96.0
dribbles_completed,4.0
dribbles,8.0
passes_completed_short,34.0
passes_short,48.0
passes_completed_medium,22.0
passes_medium,33.0
passes_completed_long,1.0
passes_long,7.0
passes_total_distance,928.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,19.0
passes_switches,4.0
crosses,11.0
corner_kicks,2.0
passes_intercepted,5.0
passes_blocked,2.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,6.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,2.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,452.0
assisted_shots,1.0
fouled,4.0
pens_won,0.0
tackles,6.0
interceptions,2.0
blocks,9.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,43.0
pressure_regains,13.0
clearances,4.0
errors,0.0
aerials_won,3.0
aerials_lost,0.0
ball_recoveries,23.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
