position,CM,DM
minutes,853.0
passes_completed,348.0
passes,428.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,118.0
passes_short,139.0
passes_completed_medium,165.0
passes_medium,184.0
passes_completed_long,60.0
passes_long,91.0
passes_total_distance,7308.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,75.0
passes_switches,20.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,6.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,11.0
gca,0.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,29.0
passes_into_penalty_area,1.0
progressive_passes,25.0
carry_progressive_distance,885.0
assisted_shots,5.0
fouled,10.0
pens_won,0.0
tackles,22.0
interceptions,16.0
blocks,24.0
tackles_won,15.0
dribble_tackles,4.0
dribbles_vs,21.0
pressures,155.0
pressure_regains,40.0
clearances,11.0
errors,1.0
aerials_won,8.0
aerials_lost,2.0
ball_recoveries,102.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
