position,GK
minutes,3420.0
passes_completed,609.0
passes,922.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,82.0
passes_short,84.0
passes_completed_medium,212.0
passes_medium,217.0
passes_completed_long,312.0
passes_long,618.0
passes_total_distance,20947.0
passes_free_kicks,85.0
through_balls,0.0
passes_pressure,87.0
passes_switches,41.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,2.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,14.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,2102.0
assisted_shots,2.0
fouled,4.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,0.0
pressure_regains,0.0
clearances,0.0
errors,2.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,193.0
pens_conceded,1.0
fouls,3.0
cards_yellow_red,0.0
