position,RW
minutes,1402.0
passes_completed,228.0
passes,323.0
dribbles_completed,8.0
dribbles,14.0
passes_completed_short,127.0
passes_short,173.0
passes_completed_medium,72.0
passes_medium,99.0
passes_completed_long,20.0
passes_long,33.0
passes_total_distance,3644.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,60.0
passes_switches,7.0
crosses,10.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,9.0
dispossessed,25.0
goals,4.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,27.0
shots_on_target,8.0
sca,21.0
gca,3.0
xg,3.4000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,11.0
passes_into_penalty_area,7.0
progressive_passes,19.0
carry_progressive_distance,715.0
assisted_shots,11.0
fouled,17.0
pens_won,0.0
tackles,12.0
interceptions,9.0
blocks,12.0
tackles_won,5.0
dribble_tackles,1.0
dribbles_vs,7.0
pressures,224.0
pressure_regains,46.0
clearances,19.0
errors,1.0
aerials_won,17.0
aerials_lost,29.0
ball_recoveries,54.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
