position,LM
minutes,180.0
passes_completed,69.0
passes,85.0
dribbles_completed,2.0
dribbles,4.0
passes_completed_short,36.0
passes_short,39.0
passes_completed_medium,16.0
passes_medium,18.0
passes_completed_long,14.0
passes_long,23.0
passes_total_distance,1274.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,21.0
passes_switches,5.0
crosses,7.0
corner_kicks,10.0
passes_intercepted,0.0
passes_blocked,1.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,3.0
sca,11.0
gca,0.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,6.0
passes_into_penalty_area,2.0
progressive_passes,12.0
carry_progressive_distance,256.0
assisted_shots,8.0
fouled,4.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,29.0
pressure_regains,7.0
clearances,3.0
errors,0.0
aerials_won,3.0
aerials_lost,2.0
ball_recoveries,10.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
