position,LM
minutes,90
passes_completed,25
passes,36
dribbles_completed,2
dribbles,3
passes_completed_short,17
passes_short,21
passes_completed_medium,6
passes_medium,7
passes_completed_long,2
passes_long,8
passes_total_distance,340
passes_free_kicks,3
through_balls,0
passes_pressure,4
passes_switches,1
crosses,2
corner_kicks,1
passes_intercepted,0
passes_blocked,3
dispossessed,2
goals,0
assists,1
pens_made,0
pens_att,0
shots_total,2
shots_on_target,0
sca,3
gca,1
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,197
assisted_shots,3
fouled,3
pens_won,0
tackles,0
interceptions,1
blocks,3
tackles_won,0
dribble_tackles,0
dribbles_vs,2
pressures,11
pressure_regains,1
clearances,1
errors,0
aerials_won,0
aerials_lost,2
ball_recoveries,6
pens_conceded,0
fouls,0
cards_yellow_red,0
