position,CB
minutes,2838.0
passes_completed,1082.0
passes,1348.0
dribbles_completed,9.0
dribbles,10.0
passes_completed_short,233.0
passes_short,279.0
passes_completed_medium,528.0
passes_medium,599.0
passes_completed_long,306.0
passes_long,438.0
passes_total_distance,26836.0
passes_free_kicks,38.0
through_balls,0.0
passes_pressure,198.0
passes_switches,57.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,11.0
dispossessed,3.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,24.0
shots_on_target,12.0
sca,13.0
gca,2.0
xg,2.5
crosses_into_penalty_area,0.0
passes_into_final_third,115.0
passes_into_penalty_area,3.0
progressive_passes,76.0
carry_progressive_distance,2767.0
assisted_shots,2.0
fouled,24.0
pens_won,1.0
tackles,55.0
interceptions,61.0
blocks,72.0
tackles_won,28.0
dribble_tackles,22.0
dribbles_vs,37.0
pressures,223.0
pressure_regains,72.0
clearances,130.0
errors,2.0
aerials_won,33.0
aerials_lost,20.0
ball_recoveries,414.0
pens_conceded,1.0
fouls,37.0
cards_yellow_red,0.0
