position,LM
minutes,271.0
passes_completed,87.0
passes,125.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,37.0
passes_short,50.0
passes_completed_medium,40.0
passes_medium,49.0
passes_completed_long,8.0
passes_long,18.0
passes_total_distance,1544.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,19.0
passes_switches,2.0
crosses,6.0
corner_kicks,2.0
passes_intercepted,4.0
passes_blocked,5.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,7.0
gca,1.0
xg,0.4
crosses_into_penalty_area,1.0
passes_into_final_third,6.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,372.0
assisted_shots,2.0
fouled,2.0
pens_won,0.0
tackles,4.0
interceptions,4.0
blocks,6.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,7.0
pressures,39.0
pressure_regains,10.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,20.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
