position,DM
minutes,773.0
passes_completed,801.0
passes,876.0
dribbles_completed,1.0
dribbles,6.0
passes_completed_short,406.0
passes_short,422.0
passes_completed_medium,299.0
passes_medium,324.0
passes_completed_long,83.0
passes_long,111.0
passes_total_distance,13742.0
passes_free_kicks,10.0
through_balls,1.0
passes_pressure,94.0
passes_switches,22.0
crosses,16.0
corner_kicks,11.0
passes_intercepted,5.0
passes_blocked,9.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,39.0
gca,1.0
xg,0.0
crosses_into_penalty_area,7.0
passes_into_final_third,92.0
passes_into_penalty_area,11.0
progressive_passes,86.0
carry_progressive_distance,2211.0
assisted_shots,18.0
fouled,13.0
pens_won,0.0
tackles,15.0
interceptions,5.0
blocks,11.0
tackles_won,12.0
dribble_tackles,6.0
dribbles_vs,24.0
pressures,142.0
pressure_regains,49.0
clearances,8.0
errors,0.0
aerials_won,0.0
aerials_lost,4.0
ball_recoveries,93.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
