position,RB
minutes,1603.0
passes_completed,814.0
passes,1036.0
dribbles_completed,7.0
dribbles,25.0
passes_completed_short,362.0
passes_short,417.0
passes_completed_medium,333.0
passes_medium,407.0
passes_completed_long,102.0
passes_long,161.0
passes_total_distance,14802.0
passes_free_kicks,5.0
through_balls,2.0
passes_pressure,191.0
passes_switches,18.0
crosses,51.0
corner_kicks,0.0
passes_intercepted,21.0
passes_blocked,33.0
dispossessed,21.0
goals,1.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,3.0
sca,30.0
gca,5.0
xg,0.6
crosses_into_penalty_area,14.0
passes_into_final_third,50.0
passes_into_penalty_area,23.0
progressive_passes,73.0
carry_progressive_distance,2566.0
assisted_shots,16.0
fouled,20.0
pens_won,0.0
tackles,39.0
interceptions,30.0
blocks,31.0
tackles_won,23.0
dribble_tackles,14.0
dribbles_vs,24.0
pressures,244.0
pressure_regains,76.0
clearances,29.0
errors,1.0
aerials_won,7.0
aerials_lost,7.0
ball_recoveries,163.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
