position,LB
minutes,770.0
passes_completed,291.0
passes,382.0
dribbles_completed,9.0
dribbles,15.0
passes_completed_short,124.0
passes_short,139.0
passes_completed_medium,137.0
passes_medium,175.0
passes_completed_long,26.0
passes_long,52.0
passes_total_distance,5131.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,55.0
passes_switches,1.0
crosses,11.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,13.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,9.0
gca,2.0
xg,0.1
crosses_into_penalty_area,4.0
passes_into_final_third,34.0
passes_into_penalty_area,5.0
progressive_passes,39.0
carry_progressive_distance,760.0
assisted_shots,4.0
fouled,6.0
pens_won,0.0
tackles,23.0
interceptions,12.0
blocks,17.0
tackles_won,9.0
dribble_tackles,9.0
dribbles_vs,20.0
pressures,83.0
pressure_regains,27.0
clearances,11.0
errors,0.0
aerials_won,6.0
aerials_lost,4.0
ball_recoveries,66.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
