position,LW
minutes,696.0
passes_completed,139.0
passes,207.0
dribbles_completed,2.0
dribbles,5.0
passes_completed_short,66.0
passes_short,86.0
passes_completed_medium,55.0
passes_medium,85.0
passes_completed_long,15.0
passes_long,26.0
passes_total_distance,2415.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,54.0
passes_switches,7.0
crosses,10.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,12.0
dispossessed,15.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,12.0
sca,11.0
gca,0.0
xg,3.1999999999999993
crosses_into_penalty_area,1.0
passes_into_final_third,14.0
passes_into_penalty_area,5.0
progressive_passes,25.0
carry_progressive_distance,549.0
assisted_shots,7.0
fouled,16.0
pens_won,0.0
tackles,7.0
interceptions,6.0
blocks,13.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,6.0
pressures,129.0
pressure_regains,33.0
clearances,5.0
errors,0.0
aerials_won,7.0
aerials_lost,11.0
ball_recoveries,39.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
