position,LB
minutes,489.0
passes_completed,158.0
passes,211.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,53.0
passes_short,63.0
passes_completed_medium,76.0
passes_medium,95.0
passes_completed_long,22.0
passes_long,43.0
passes_total_distance,3129.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,26.0
passes_switches,1.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,5.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,6.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,22.0
passes_into_penalty_area,3.0
progressive_passes,21.0
carry_progressive_distance,206.0
assisted_shots,1.0
fouled,3.0
pens_won,0.0
tackles,7.0
interceptions,10.0
blocks,16.0
tackles_won,3.0
dribble_tackles,3.0
dribbles_vs,4.0
pressures,62.0
pressure_regains,19.0
clearances,15.0
errors,3.0
aerials_won,4.0
aerials_lost,0.0
ball_recoveries,43.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
