position,LM
minutes,180.0
passes_completed,50.0
passes,61.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,29.0
passes_short,33.0
passes_completed_medium,17.0
passes_medium,21.0
passes_completed_long,4.0
passes_long,6.0
passes_total_distance,854.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,7.0
passes_switches,2.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,3.0
dispossessed,3.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,8.0
gca,1.0
xg,0.3
crosses_into_penalty_area,1.0
passes_into_final_third,3.0
passes_into_penalty_area,2.0
progressive_passes,6.0
carry_progressive_distance,202.0
assisted_shots,4.0
fouled,0.0
pens_won,0.0
tackles,4.0
interceptions,2.0
blocks,0.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,25.0
pressure_regains,8.0
clearances,1.0
errors,0.0
aerials_won,3.0
aerials_lost,1.0
ball_recoveries,13.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
