position,CB
minutes,2820.0
passes_completed,1108.0
passes,1387.0
dribbles_completed,15.0
dribbles,20.0
passes_completed_short,268.0
passes_short,308.0
passes_completed_medium,544.0
passes_medium,608.0
passes_completed_long,279.0
passes_long,426.0
passes_total_distance,26174.0
passes_free_kicks,31.0
through_balls,0.0
passes_pressure,143.0
passes_switches,73.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,24.0
dispossessed,6.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,16.0
gca,2.0
xg,0.4
crosses_into_penalty_area,1.0
passes_into_final_third,81.0
passes_into_penalty_area,8.0
progressive_passes,71.0
carry_progressive_distance,2771.0
assisted_shots,6.0
fouled,51.0
pens_won,0.0
tackles,61.0
interceptions,37.0
blocks,62.0
tackles_won,32.0
dribble_tackles,13.0
dribbles_vs,26.0
pressures,241.0
pressure_regains,66.0
clearances,87.0
errors,1.0
aerials_won,20.0
aerials_lost,12.0
ball_recoveries,365.0
pens_conceded,2.0
fouls,43.0
cards_yellow_red,0.0
