position,RW
minutes,861.0
passes_completed,303.0
passes,372.0
dribbles_completed,29.0
dribbles,48.0
passes_completed_short,164.0
passes_short,180.0
passes_completed_medium,116.0
passes_medium,141.0
passes_completed_long,16.0
passes_long,25.0
passes_total_distance,4783.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,92.0
passes_switches,7.0
crosses,9.0
corner_kicks,1.0
passes_intercepted,7.0
passes_blocked,14.0
dispossessed,21.0
goals,3.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,26.0
shots_on_target,7.0
sca,30.0
gca,3.0
xg,2.7
crosses_into_penalty_area,2.0
passes_into_final_third,12.0
passes_into_penalty_area,6.0
progressive_passes,20.0
carry_progressive_distance,1802.0
assisted_shots,8.0
fouled,18.0
pens_won,1.0
tackles,15.0
interceptions,11.0
blocks,20.0
tackles_won,6.0
dribble_tackles,2.0
dribbles_vs,13.0
pressures,117.0
pressure_regains,26.0
clearances,4.0
errors,0.0
aerials_won,3.0
aerials_lost,3.0
ball_recoveries,57.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
