position,LW
minutes,2094.0
passes_completed,428.0
passes,646.0
dribbles_completed,29.0
dribbles,53.0
passes_completed_short,191.0
passes_short,249.0
passes_completed_medium,145.0
passes_medium,193.0
passes_completed_long,81.0
passes_long,174.0
passes_total_distance,8240.0
passes_free_kicks,32.0
through_balls,2.0
passes_pressure,127.0
passes_switches,42.0
crosses,71.0
corner_kicks,39.0
passes_intercepted,17.0
passes_blocked,30.0
dispossessed,35.0
goals,8.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,58.0
shots_on_target,21.0
sca,65.0
gca,4.0
xg,7.199999999999999
crosses_into_penalty_area,4.0
passes_into_final_third,26.0
passes_into_penalty_area,8.0
progressive_passes,32.0
carry_progressive_distance,3225.0
assisted_shots,29.0
fouled,21.0
pens_won,0.0
tackles,20.0
interceptions,8.0
blocks,8.0
tackles_won,15.0
dribble_tackles,7.0
dribbles_vs,17.0
pressures,324.0
pressure_regains,63.0
clearances,5.0
errors,0.0
aerials_won,3.0
aerials_lost,2.0
ball_recoveries,98.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
