position,FW,LM
minutes,1114.0
passes_completed,198.0
passes,290.0
dribbles_completed,8.0
dribbles,9.0
passes_completed_short,110.0
passes_short,149.0
passes_completed_medium,58.0
passes_medium,89.0
passes_completed_long,20.0
passes_long,33.0
passes_total_distance,3239.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,48.0
passes_switches,12.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,8.0
dispossessed,19.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,1.0
shots_total,30.0
shots_on_target,18.0
sca,19.0
gca,0.0
xg,4.1
crosses_into_penalty_area,0.0
passes_into_final_third,11.0
passes_into_penalty_area,6.0
progressive_passes,17.0
carry_progressive_distance,686.0
assisted_shots,12.0
fouled,13.0
pens_won,0.0
tackles,3.0
interceptions,6.0
blocks,15.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,7.0
pressures,139.0
pressure_regains,28.0
clearances,8.0
errors,0.0
aerials_won,10.0
aerials_lost,22.0
ball_recoveries,42.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
