position,RW
minutes,428.0
passes_completed,168.0
passes,224.0
dribbles_completed,10.0
dribbles,18.0
passes_completed_short,87.0
passes_short,112.0
passes_completed_medium,62.0
passes_medium,77.0
passes_completed_long,14.0
passes_long,23.0
passes_total_distance,2638.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,71.0
passes_switches,5.0
crosses,9.0
corner_kicks,7.0
passes_intercepted,7.0
passes_blocked,10.0
dispossessed,9.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,2.0
sca,20.0
gca,3.0
xg,0.9
crosses_into_penalty_area,0.0
passes_into_final_third,13.0
passes_into_penalty_area,4.0
progressive_passes,16.0
carry_progressive_distance,993.0
assisted_shots,10.0
fouled,14.0
pens_won,0.0
tackles,7.0
interceptions,3.0
blocks,1.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,111.0
pressure_regains,32.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,6.0
ball_recoveries,39.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
