position,LM
minutes,149.0
passes_completed,85.0
passes,111.0
dribbles_completed,1.0
dribbles,3.0
passes_completed_short,44.0
passes_short,52.0
passes_completed_medium,33.0
passes_medium,43.0
passes_completed_long,4.0
passes_long,10.0
passes_total_distance,1324.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,16.0
passes_switches,0.0
crosses,3.0
corner_kicks,2.0
passes_intercepted,6.0
passes_blocked,1.0
dispossessed,5.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,2.0
sca,5.0
gca,1.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,3.0
progressive_passes,13.0
carry_progressive_distance,322.0
assisted_shots,1.0
fouled,3.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,2.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,19.0
pressure_regains,4.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,10.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
