position,LW,FW
minutes,2563.0
passes_completed,945.0
passes,1282.0
dribbles_completed,51.0
dribbles,113.0
passes_completed_short,524.0
passes_short,611.0
passes_completed_medium,276.0
passes_medium,354.0
passes_completed_long,103.0
passes_long,214.0
passes_total_distance,15493.0
passes_free_kicks,44.0
through_balls,5.0
passes_pressure,237.0
passes_switches,78.0
crosses,84.0
corner_kicks,89.0
passes_intercepted,36.0
passes_blocked,53.0
dispossessed,63.0
goals,19.0
assists,13.0
pens_made,2.0
pens_att,2.0
shots_total,110.0
shots_on_target,45.0
sca,143.0
gca,20.0
xg,14.099999999999998
crosses_into_penalty_area,9.0
passes_into_final_third,71.0
passes_into_penalty_area,46.0
progressive_passes,109.0
carry_progressive_distance,5518.0
assisted_shots,82.0
fouled,50.0
pens_won,0.0
tackles,11.0
interceptions,12.0
blocks,25.0
tackles_won,9.0
dribble_tackles,2.0
dribbles_vs,19.0
pressures,406.0
pressure_regains,115.0
clearances,2.0
errors,0.0
aerials_won,4.0
aerials_lost,11.0
ball_recoveries,156.0
pens_conceded,0.0
fouls,38.0
cards_yellow_red,0.0
