position,FW
minutes,446.0
passes_completed,50.0
passes,86.0
dribbles_completed,0.0
dribbles,4.0
passes_completed_short,30.0
passes_short,42.0
passes_completed_medium,17.0
passes_medium,31.0
passes_completed_long,1.0
passes_long,6.0
passes_total_distance,654.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,15.0
passes_switches,0.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,1.0
dispossessed,5.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,4.0
sca,7.0
gca,1.0
xg,1.9000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,3.0
progressive_passes,6.0
carry_progressive_distance,331.0
assisted_shots,3.0
fouled,6.0
pens_won,0.0
tackles,3.0
interceptions,2.0
blocks,4.0
tackles_won,3.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,76.0
pressure_regains,15.0
clearances,2.0
errors,0.0
aerials_won,5.0
aerials_lost,9.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,19.0
cards_yellow_red,0.0
