position,CB
minutes,884.0
passes_completed,369.0
passes,457.0
dribbles_completed,2.0
dribbles,4.0
passes_completed_short,108.0
passes_short,127.0
passes_completed_medium,204.0
passes_medium,231.0
passes_completed_long,55.0
passes_long,93.0
passes_total_distance,7776.0
passes_free_kicks,11.0
through_balls,0.0
passes_pressure,71.0
passes_switches,11.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,5.0
dispossessed,1.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,9.0
gca,2.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,25.0
passes_into_penalty_area,1.0
progressive_passes,26.0
carry_progressive_distance,1421.0
assisted_shots,2.0
fouled,9.0
pens_won,0.0
tackles,11.0
interceptions,14.0
blocks,18.0
tackles_won,4.0
dribble_tackles,4.0
dribbles_vs,8.0
pressures,36.0
pressure_regains,12.0
clearances,41.0
errors,1.0
aerials_won,10.0
aerials_lost,4.0
ball_recoveries,102.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
