position,LW
minutes,66
passes_completed,17
passes,21
dribbles_completed,3
dribbles,3
passes_completed_short,10
passes_short,10
passes_completed_medium,5
passes_medium,5
passes_completed_long,0
passes_long,4
passes_total_distance,203
passes_free_kicks,1
through_balls,0
passes_pressure,3
passes_switches,1
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,0
sca,1
gca,1
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,3
carry_progressive_distance,64
assisted_shots,0
fouled,0
pens_won,0
tackles,0
interceptions,3
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,26
pressure_regains,2
clearances,2
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
