position,LM
minutes,90
passes_completed,18
passes,30
dribbles_completed,1
dribbles,2
passes_completed_short,7
passes_short,9
passes_completed_medium,8
passes_medium,11
passes_completed_long,2
passes_long,8
passes_total_distance,316
passes_free_kicks,2
through_balls,0
passes_pressure,8
passes_switches,0
crosses,2
corner_kicks,2
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,2
gca,0
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,119
assisted_shots,2
fouled,3
pens_won,0
tackles,0
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,2
pressures,9
pressure_regains,1
clearances,0
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,6
pens_conceded,0
fouls,4
cards_yellow_red,0
