position,RB
minutes,1316.0
passes_completed,575.0
passes,781.0
dribbles_completed,5.0
dribbles,14.0
passes_completed_short,257.0
passes_short,311.0
passes_completed_medium,252.0
passes_medium,319.0
passes_completed_long,51.0
passes_long,114.0
passes_total_distance,9810.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,125.0
passes_switches,16.0
crosses,38.0
corner_kicks,2.0
passes_intercepted,18.0
passes_blocked,31.0
dispossessed,9.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,23.0
shots_on_target,7.0
sca,30.0
gca,3.0
xg,3.2
crosses_into_penalty_area,10.0
passes_into_final_third,32.0
passes_into_penalty_area,18.0
progressive_passes,52.0
carry_progressive_distance,1312.0
assisted_shots,16.0
fouled,13.0
pens_won,0.0
tackles,27.0
interceptions,34.0
blocks,45.0
tackles_won,11.0
dribble_tackles,12.0
dribbles_vs,19.0
pressures,141.0
pressure_regains,47.0
clearances,46.0
errors,1.0
aerials_won,25.0
aerials_lost,11.0
ball_recoveries,177.0
pens_conceded,1.0
fouls,23.0
cards_yellow_red,0.0
