position,RB
minutes,1817.0
passes_completed,962.0
passes,1209.0
dribbles_completed,22.0
dribbles,40.0
passes_completed_short,487.0
passes_short,542.0
passes_completed_medium,381.0
passes_medium,466.0
passes_completed_long,78.0
passes_long,158.0
passes_total_distance,15968.0
passes_free_kicks,4.0
through_balls,1.0
passes_pressure,103.0
passes_switches,17.0
crosses,56.0
corner_kicks,0.0
passes_intercepted,37.0
passes_blocked,33.0
dispossessed,19.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,2.0
sca,46.0
gca,5.0
xg,0.7999999999999999
crosses_into_penalty_area,17.0
passes_into_final_third,72.0
passes_into_penalty_area,22.0
progressive_passes,83.0
carry_progressive_distance,3415.0
assisted_shots,24.0
fouled,27.0
pens_won,0.0
tackles,54.0
interceptions,44.0
blocks,36.0
tackles_won,33.0
dribble_tackles,16.0
dribbles_vs,47.0
pressures,298.0
pressure_regains,102.0
clearances,24.0
errors,1.0
aerials_won,12.0
aerials_lost,10.0
ball_recoveries,181.0
pens_conceded,0.0
fouls,35.0
cards_yellow_red,0.0
