position,LB
minutes,214.0
passes_completed,111.0
passes,141.0
dribbles_completed,1.0
dribbles,6.0
passes_completed_short,43.0
passes_short,51.0
passes_completed_medium,54.0
passes_medium,60.0
passes_completed_long,9.0
passes_long,18.0
passes_total_distance,1823.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,27.0
passes_switches,1.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,8.0
dispossessed,0.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,6.0
gca,2.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,6.0
passes_into_penalty_area,3.0
progressive_passes,17.0
carry_progressive_distance,274.0
assisted_shots,2.0
fouled,3.0
pens_won,0.0
tackles,6.0
interceptions,5.0
blocks,6.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,13.0
pressure_regains,4.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,32.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
