position,LM
minutes,325.0
passes_completed,75.0
passes,99.0
dribbles_completed,11.0
dribbles,21.0
passes_completed_short,42.0
passes_short,51.0
passes_completed_medium,22.0
passes_medium,26.0
passes_completed_long,10.0
passes_long,13.0
passes_total_distance,1307.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,24.0
passes_switches,6.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,8.0
dispossessed,10.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,4.0
sca,13.0
gca,2.0
xg,0.5
crosses_into_penalty_area,2.0
passes_into_final_third,4.0
passes_into_penalty_area,6.0
progressive_passes,8.0
carry_progressive_distance,677.0
assisted_shots,4.0
fouled,7.0
pens_won,0.0
tackles,0.0
interceptions,4.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,22.0
pressure_regains,7.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,13.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
