position,CM
minutes,916.0
passes_completed,269.0
passes,435.0
dribbles_completed,5.0
dribbles,11.0
passes_completed_short,88.0
passes_short,121.0
passes_completed_medium,128.0
passes_medium,167.0
passes_completed_long,50.0
passes_long,127.0
passes_total_distance,5685.0
passes_free_kicks,28.0
through_balls,0.0
passes_pressure,67.0
passes_switches,22.0
crosses,28.0
corner_kicks,42.0
passes_intercepted,20.0
passes_blocked,28.0
dispossessed,8.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,1.0
shots_total,14.0
shots_on_target,7.0
sca,39.0
gca,3.0
xg,2.1
crosses_into_penalty_area,0.0
passes_into_final_third,42.0
passes_into_penalty_area,7.0
progressive_passes,46.0
carry_progressive_distance,1022.0
assisted_shots,28.0
fouled,4.0
pens_won,0.0
tackles,13.0
interceptions,5.0
blocks,14.0
tackles_won,8.0
dribble_tackles,6.0
dribbles_vs,25.0
pressures,186.0
pressure_regains,38.0
clearances,6.0
errors,0.0
aerials_won,1.0
aerials_lost,4.0
ball_recoveries,80.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
