position,AM
minutes,58
passes_completed,17
passes,19
dribbles_completed,3
dribbles,6
passes_completed_short,12
passes_short,12
passes_completed_medium,4
passes_medium,6
passes_completed_long,0
passes_long,0
passes_total_distance,202
passes_free_kicks,0
through_balls,0
passes_pressure,9
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,90
assisted_shots,0
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,2
pressures,5
pressure_regains,2
clearances,0
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,3
pens_conceded,0
fouls,1
cards_yellow_red,0
