position,CM
minutes,840.0
passes_completed,421.0
passes,524.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,112.0
passes_short,130.0
passes_completed_medium,234.0
passes_medium,270.0
passes_completed_long,69.0
passes_long,110.0
passes_total_distance,8836.0
passes_free_kicks,12.0
through_balls,3.0
passes_pressure,77.0
passes_switches,17.0
crosses,6.0
corner_kicks,9.0
passes_intercepted,13.0
passes_blocked,8.0
dispossessed,0.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,0.0
sca,14.0
gca,2.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,35.0
passes_into_penalty_area,3.0
progressive_passes,38.0
carry_progressive_distance,1445.0
assisted_shots,8.0
fouled,5.0
pens_won,0.0
tackles,21.0
interceptions,12.0
blocks,18.0
tackles_won,12.0
dribble_tackles,6.0
dribbles_vs,23.0
pressures,171.0
pressure_regains,47.0
clearances,18.0
errors,0.0
aerials_won,3.0
aerials_lost,6.0
ball_recoveries,111.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
