position,RB
minutes,1780.0
passes_completed,844.0
passes,1054.0
dribbles_completed,5.0
dribbles,14.0
passes_completed_short,431.0
passes_short,477.0
passes_completed_medium,326.0
passes_medium,400.0
passes_completed_long,54.0
passes_long,111.0
passes_total_distance,13240.0
passes_free_kicks,4.0
through_balls,1.0
passes_pressure,162.0
passes_switches,10.0
crosses,26.0
corner_kicks,0.0
passes_intercepted,25.0
passes_blocked,36.0
dispossessed,6.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,29.0
gca,1.0
xg,0.0
crosses_into_penalty_area,3.0
passes_into_final_third,60.0
passes_into_penalty_area,7.0
progressive_passes,93.0
carry_progressive_distance,1840.0
assisted_shots,8.0
fouled,21.0
pens_won,0.0
tackles,43.0
interceptions,31.0
blocks,42.0
tackles_won,25.0
dribble_tackles,16.0
dribbles_vs,38.0
pressures,227.0
pressure_regains,86.0
clearances,24.0
errors,0.0
aerials_won,21.0
aerials_lost,13.0
ball_recoveries,166.0
pens_conceded,1.0
fouls,16.0
cards_yellow_red,0.0
