position,LM,RW,FW,RM
minutes,90
passes_completed,28
passes,31
dribbles_completed,2
dribbles,7
passes_completed_short,17
passes_short,20
passes_completed_medium,7
passes_medium,7
passes_completed_long,3
passes_long,3
passes_total_distance,444
passes_free_kicks,1
through_balls,0
passes_pressure,6
passes_switches,0
crosses,1
corner_kicks,1
passes_intercepted,3
passes_blocked,0
dispossessed,4
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,4
shots_on_target,2
sca,1
gca,0
xg,1.0
crosses_into_penalty_area,1
passes_into_final_third,4
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,249
assisted_shots,1
fouled,3
pens_won,0
tackles,1
interceptions,2
blocks,3
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,12
pressure_regains,4
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,1
cards_yellow_red,0
